Subject,predicate12,predicate21,predicate6,predicate7,predicate10,predicate1,predicate15,predicate9,predicate8,predicate19,predicate3,predicate5,predicate14,predicate22,predicate16,predicate2,predicate11,predicate17,predicate18,predicate4,predicate13,predicate20
http://example.org/resource/subject5433,,,,,,,,,,,http://example.org/resource/object69553,,,,,,,,,,,
http://example.org/resource/subject13257,,,"http://example.org/resource/object31055,http://example.org/resource/object46114",,,,http://example.org/resource/object38446,,,,,,,,,,,,,,,
http://example.org/resource/subject62896,,,,,,,http://example.org/resource/object57737,,,,,,,"http://example.org/resource/object78816,http://example.org/resource/object20297",,,,,,,,
http://example.org/resource/subject33009,,,,,,,http://example.org/resource/object68327,,,,,,,,,,,,,,,
http://example.org/resource/subject28643,,,http://example.org/resource/object72361,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject30570,,,,,,,,,,,,,,,http://example.org/resource/object45532,,,,http://example.org/resource/object29536,,,
http://example.org/resource/subject20482,,,,,,,,,,,,,,,,,,,http://example.org/resource/object5456,,,
http://example.org/resource/subject50322,,,http://example.org/resource/object15907,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject48015,,,,,,,,,,,,,,,,,,http://example.org/resource/object54859,,,,
http://example.org/resource/subject40697,,,,,,,,,,,,,,http://example.org/resource/object23401,,,,,,,,
http://example.org/resource/subject13999,,,,"http://example.org/resource/object40035,http://example.org/resource/object84889",,,,,,,,,,,,,,,,,,
http://example.org/resource/subject74082,,,,,,,,,,,,,,,,,,http://example.org/resource/object78548,,,,
http://example.org/resource/subject14953,,,,,,,,,,,http://example.org/resource/object21200,,,,,,,,,,,
http://example.org/resource/subject31563,,,,,,,,,,,http://example.org/resource/object95767,,,,,,,,,,,
http://example.org/resource/subject70157,,,,,,,,,,,,,http://example.org/resource/object1628,,,,,,,,,
http://example.org/resource/subject3259,,,,,,,,,,http://example.org/resource/object31502,,,,,,,,,,,,
http://example.org/resource/subject39344,,,,,,http://example.org/resource/object92410,,,http://example.org/resource/object33163,,,,,,,,,,,,,
http://example.org/resource/subject79380,,,,,,,,http://example.org/resource/object62517,,,,,,,http://example.org/resource/object78500,,,,,,,
http://example.org/resource/subject99975,http://example.org/resource/object85690,,,,,,,,http://example.org/resource/object24724,,,,,,,,,,,,,
http://example.org/resource/subject43269,,,,,,,,,,,,http://example.org/resource/object58973,,,,,,,,,,
http://example.org/resource/subject38060,,,,,http://example.org/resource/object20778,,,,,,,,,,,,,,,,,http://example.org/resource/object17892
http://example.org/resource/subject43079,,,,,,,,,http://example.org/resource/object1248,,,,,,,,,,,,,
http://example.org/resource/subject33231,,http://example.org/resource/object482,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject10458,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object64108
http://example.org/resource/subject52732,,,,,,,,,,,,,,,,,http://example.org/resource/object4123,,,,,
http://example.org/resource/subject16431,,,http://example.org/resource/object45847,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject59369,,,,,http://example.org/resource/object92787,,,,,,,,,,http://example.org/resource/object23634,,,,,,,
http://example.org/resource/subject8177,"http://example.org/resource/object32954,http://example.org/resource/object15818",,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject89209,,,,,,,,http://example.org/resource/object96524,http://example.org/resource/object21305,,,,,,,,,,,,,
http://example.org/resource/subject12506,,,,http://example.org/resource/object89199,,,,,,,,,,http://example.org/resource/object88035,,,,,,,,
http://example.org/resource/subject25844,,,,,,,,,,,,,,,,,,http://example.org/resource/object41437,,,,
http://example.org/resource/subject48187,,,"http://example.org/resource/object25991,http://example.org/resource/object64859",,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject78027,,,,,,http://example.org/resource/object89167,,,,,,,,,,,,,,,,
http://example.org/resource/subject25654,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object83786,http://example.org/resource/object43406,
http://example.org/resource/subject67688,,,,,,,,http://example.org/resource/object67321,,,,,,,,,,,,,http://example.org/resource/object4573,
http://example.org/resource/subject38992,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object74910,,
http://example.org/resource/subject21729,,,,,,,http://example.org/resource/object26541,,,,,,,,,,,,,,,
http://example.org/resource/subject97338,,,http://example.org/resource/object73848,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject11032,http://example.org/resource/object34772,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject26368,,,,,,,,,,,,,,http://example.org/resource/object6438,,,,,,,,
http://example.org/resource/subject34877,,,,,,,,,,,,,,http://example.org/resource/object52981,,,,,,,,
http://example.org/resource/subject71473,,http://example.org/resource/object5575,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject43871,,http://example.org/resource/object16135,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object13909
http://example.org/resource/subject26178,,,,,,,,,,,http://example.org/resource/object61519,,,,,,,,,,,
http://example.org/resource/subject3671,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object80703,,
http://example.org/resource/subject24180,,,,,,,http://example.org/resource/object50782,,,,http://example.org/resource/object13149,,,,,,,,,,,
http://example.org/resource/subject61385,,,,,,,,,,,,,,,,,http://example.org/resource/object12870,,,,,
http://example.org/resource/subject63623,,,,,http://example.org/resource/object41812,,,,,,,,,,,,,,,,,
http://example.org/resource/subject27322,,,,http://example.org/resource/object6847,,,,,,,,,,,,,,,,http://example.org/resource/object55685,,
http://example.org/resource/subject43681,,,,,,,,,,,,http://example.org/resource/object25811,,,,,,,,,,
http://example.org/resource/subject71283,,,,,,,,,,,http://example.org/resource/object71394,http://example.org/resource/object48748,,,,,,,,,,
http://example.org/resource/subject33593,,,http://example.org/resource/object75164,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject69166,,,,,,,,http://example.org/resource/object52625,,,,,,,,,,,,,,
http://example.org/resource/subject74425,,,,,,,,,,,,,,,,,,http://example.org/resource/object15124,http://example.org/resource/object32563,,,
http://example.org/resource/subject34497,,,,,,,,http://example.org/resource/object1023,,,,,,,,,,http://example.org/resource/object10920,http://example.org/resource/object42434,,,
http://example.org/resource/subject79913,,,,,,,,,,,,,,,http://example.org/resource/object40186,,,,,,,
http://example.org/resource/subject73331,,,,,http://example.org/resource/object72395,,,,,,,,,,,,,,,,,
http://example.org/resource/subject17697,,,,,,http://example.org/resource/object75511,,,,,,,,,,,,,,,,
http://example.org/resource/subject81840,,,http://example.org/resource/object84072,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject74235,,,,,,,,,,,,,,http://example.org/resource/object42406,,,,,,,,
http://example.org/resource/subject22113,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object41660
http://example.org/resource/subject40520,,,,http://example.org/resource/object82473,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject88287,,,,,,,,,,,,,,,,,,,http://example.org/resource/object13983,,,
http://example.org/resource/subject89431,,,,,,,,,,,,,,http://example.org/resource/object38661,,,,,,,,
http://example.org/resource/subject87193,,,,,,,,,,,,,,,,,http://example.org/resource/object83716,,,,,
http://example.org/resource/subject40330,,,,,,,,,,,,,,,http://example.org/resource/object35822,,,,,,,
http://example.org/resource/subject46063,,,,,,,,,,http://example.org/resource/object72918,,,,,,,,,,,,
http://example.org/resource/subject98844,,,,,,,,,,,,,http://example.org/resource/object48605,,,,,,,,,
http://example.org/resource/subject56810,,,,,,,,,,,http://example.org/resource/object68012,,,,,,,,,,,
http://example.org/resource/subject30895,,,,,,,,,,,,,,,http://example.org/resource/object27552,,,,,,,
http://example.org/resource/subject13442,,,,,,,,,,,,http://example.org/resource/object92250,,,,,,,,,,
http://example.org/resource/subject55476,,,,http://example.org/resource/object60638,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject81080,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object58308,
http://example.org/resource/subject21951,,,,,,,,,,,,,,,,,,,http://example.org/resource/object69746,,,
http://example.org/resource/subject58618,,,,,,,,,,,,,,,,http://example.org/resource/object34586,,,,,,
http://example.org/resource/subject7426,,,,,,,,,http://example.org/resource/object64680,,,,,,,,,,,,,
http://example.org/resource/subject74977,,,,,,,http://example.org/resource/object54930,,,,,,,,,,,,http://example.org/resource/object64847,,,
http://example.org/resource/subject57524,,,,,,,,,,,,,,,,,http://example.org/resource/object45042,,,,,
http://example.org/resource/subject13252,,,,,,,,,,,,,,,,http://example.org/resource/object10088,,,,,,
http://example.org/resource/subject94729,,,,,,,,http://example.org/resource/object32038,,,,,,,,,http://example.org/resource/object41408,,,,,
http://example.org/resource/subject98464,,,http://example.org/resource/object21148,,,,,,,,http://example.org/resource/object20262,,,,,,,,,,,
http://example.org/resource/subject7236,,,,,,,,,,,,,,,,,,,http://example.org/resource/object76103,,,
http://example.org/resource/subject19644,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object69023,
http://example.org/resource/subject25807,,,,,,,http://example.org/resource/object28992,,,,,,,,,,,,,,,
http://example.org/resource/subject58238,,,,,,,,,,http://example.org/resource/object2425,,,,,,,,,,,,
http://example.org/resource/subject58048,http://example.org/resource/object87714,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject29352,,,,,,,http://example.org/resource/object60880,,,,,,,,,,,,,,,
http://example.org/resource/subject51031,,,,http://example.org/resource/object14284,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject31698,,,,,http://example.org/resource/object84472,,,,,,,,,,,,,,,,,
http://example.org/resource/subject1396,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object73196,,
http://example.org/resource/subject75830,http://example.org/resource/object10704,,,,http://example.org/resource/object43522,,,,,,,,,,,,,,,,http://example.org/resource/object66061,
http://example.org/resource/subject60254,,,,,,,,http://example.org/resource/object22090,,,,,,,,,,,,,,
http://example.org/resource/subject9836,,,,,,,,http://example.org/resource/object67667,,,,,,,,,,,,,,
http://example.org/resource/subject68035,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object41959,,http://example.org/resource/object14403
http://example.org/resource/subject77638,,,,,,,,,,,,http://example.org/resource/object81235,,,,,,,,,,
http://example.org/resource/subject73104,,,,,,,,,,,,,,http://example.org/resource/object84603,,,,,,,,
http://example.org/resource/subject738,,http://example.org/resource/object50370,,,,,,http://example.org/resource/object34758,,,,,,,,,,,,,,
http://example.org/resource/subject85298,,,,,,,,,,http://example.org/resource/object79235,,,,,,,,,,,http://example.org/resource/object21694,
http://example.org/resource/subject16566,,,,,,,,http://example.org/resource/object90036,,,,,http://example.org/resource/object61225,,,,,,,http://example.org/resource/object81674,,
http://example.org/resource/subject35414,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object26301,,
http://example.org/resource/subject42170,,,,,,,,,,,,,http://example.org/resource/object64766,,,,,http://example.org/resource/object46598,,,,
http://example.org/resource/subject80279,,,,,,,,,,,,,,,,http://example.org/resource/object7424,,,,,,
http://example.org/resource/subject72010,,http://example.org/resource/object87165,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject16376,,,,,,,,,,,,,,,,,,,http://example.org/resource/object28584,,,
http://example.org/resource/subject9456,,http://example.org/resource/object25805,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject25979,,,,,,,,http://example.org/resource/object80449,,,,,,,,,,,http://example.org/resource/object34257,,,
http://example.org/resource/subject55819,,,,http://example.org/resource/object12992,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject53821,,,,,,,http://example.org/resource/object24889,http://example.org/resource/object67603,,,,,,,,,,,,,,
http://example.org/resource/subject78402,,,,http://example.org/resource/object42793,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject26933,,,,,,,,http://example.org/resource/object91051,,,,,,,,,,,,,,
http://example.org/resource/subject53631,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object95347,
http://example.org/resource/subject17330,,,,,http://example.org/resource/object1874,,,,,,,,,,,,,,,,,
http://example.org/resource/subject55439,http://example.org/resource/object55522,,,,,,,,,,,,,,,http://example.org/resource/object22213,,,,,,
http://example.org/resource/subject95475,,,,,,,http://example.org/resource/object68638,,,,,,,,,http://example.org/resource/object10628,,,,,,
http://example.org/resource/subject89014,,,,,,,,http://example.org/resource/object88526,,,,,,,,,,,,,,
http://example.org/resource/subject21914,,,,,,,,,,,,,,,,,,,http://example.org/resource/object35157,,,
http://example.org/resource/subject63948,,,,,,,,,,,,,http://example.org/resource/object25284,,,,,,,,,
http://example.org/resource/subject14119,,,,,http://example.org/resource/object56978,,,,,,,,,,,,,,,,,
http://example.org/resource/subject72752,,,,,,,,,,,http://example.org/resource/object34633,,,,,,,,,,,
http://example.org/resource/subject69351,,,,,,,,,,,,,http://example.org/resource/object32905,,,,,,,,,
http://example.org/resource/subject41939,,,,,,,,,http://example.org/resource/object15416,,,,,,,,,,,,,
http://example.org/resource/subject77860,,,,,,,,,,,,,http://example.org/resource/object20268,,,,http://example.org/resource/object62559,,,,,
http://example.org/resource/subject62284,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object48319,
http://example.org/resource/subject35586,,,http://example.org/resource/object68779,,,,,,,,,,,,http://example.org/resource/object43583,,,,,,,
http://example.org/resource/subject4989,http://example.org/resource/object83962,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject81785,,,,,,,,,,,,,,,,http://example.org/resource/object41305,,,,,,
http://example.org/resource/subject20060,,,,,,,,http://example.org/resource/object82155,,,,,,,,,,,,,,
http://example.org/resource/subject960,,,,,,,,,,,,,,,,,http://example.org/resource/object87231,,,,,
http://example.org/resource/subject79668,,,,http://example.org/resource/object20128,,,,,,,,,http://example.org/resource/object83084,,,,,,,,,
